year,state,county,temp_gs,pcpn_gs,TMAX_AVG_GS,PREC_GS,temp_diff,pcpn_diff,abs_temp_diff,abs_pcpn_diff
1958,19,147,24.175925925925927,344.678,24.22590163934426,344.48,-0.04997571341833407,0.19799999999997908,0.04997571341833407,0.19799999999997908
1959,19,147,24.694444444444446,642.112,24.717377049180328,642.34,-0.022932604735881768,-0.22800000000006548,0.022932604735881768,0.22800000000006548
1960,19,147,23.58333333333333,562.102,23.614972677595627,562.35,-0.03163934426229886,-0.2480000000000473,0.03163934426229886,0.2480000000000473
1961,19,147,22.48148148148148,520.6999999999999,22.533169398907106,520.8499999999999,-0.05168791742562462,-0.14999999999997726,0.05168791742562462,0.14999999999997726
1962,19,147,23.11111111111111,665.9879999999999,23.15557377049181,666.1,-0.04446265938069871,-0.11200000000008004,0.04446265938069871,0.11200000000008004
1963,19,147,24.435185185185187,494.792,24.466284153005464,494.72,-0.031098967820277323,0.07199999999994589,0.031098967820277323,0.07199999999994589
1964,19,147,24.203703703703702,816.102,24.23912568306011,816.13,-0.03542197935640701,-0.02800000000002001,0.03542197935640701,0.02800000000002001
1965,19,147,22.722222222222225,659.3839999999999,22.796939890710377,659.3599999999999,-0.07471766848815165,0.02400000000000091,0.07471766848815165,0.02400000000000091
1966,19,147,23.092592592592595,357.886,23.13961748633879,358.13,-0.047024893746193897,-0.24399999999997135,0.047024893746193897,0.24399999999997135
1967,19,147,22.88888888888889,489.966,22.918633879781424,489.91,-0.029744990892535128,0.055999999999983174,0.029744990892535128,0.055999999999983174
1968,19,147,23.63888888888889,646.43,23.663497267759563,646.6099999999999,-0.02460837887067413,-0.17999999999994998,0.02460837887067413,0.17999999999994998
1969,19,147,23.46296296296296,659.3839999999999,23.514754098360655,659.6999999999999,-0.05179113539769631,-0.3160000000000309,0.05179113539769631,0.3160000000000309
1970,19,147,24.48148148148148,409.956,24.521366120218584,410.1,-0.03988463873710302,-0.14400000000000546,0.03988463873710302,0.14400000000000546
1971,19,147,24.28703703703704,453.136,24.302677595628413,453.03,-0.0156405585913717,0.10600000000005139,0.0156405585913717,0.10600000000005139
1972,19,147,22.564814814814813,579.6279999999999,22.609672131147544,579.63,-0.044857316332731045,-0.002000000000066393,0.044857316332731045,0.002000000000066393
1973,19,147,23.37962962962963,640.08,23.42,640.15,-0.040370370370371944,-0.06999999999993634,0.040370370370371944,0.06999999999993634
1974,19,147,23.490740740740737,457.19999999999993,23.526721311475413,457.3,-0.035980570734675865,-0.10000000000007958,0.035980570734675865,0.10000000000007958
1975,19,147,23.009259259259256,617.474,23.083005464480877,617.1000000000001,-0.0737462052216209,0.37399999999990996,0.0737462052216209,0.37399999999990996
1976,19,147,25.601851851851848,307.594,25.631147540983605,307.36000000000007,-0.029295689131757285,0.2339999999999236,0.029295689131757285,0.2339999999999236
1977,19,147,25.83333333333333,515.112,25.86267759562841,515.13,-0.029344262295079915,-0.018000000000029104,0.029344262295079915,0.018000000000029104
1978,19,147,24.41666666666666,580.39,24.446229508196726,580.48,-0.029562841530065498,-0.09000000000003183,0.029562841530065498,0.09000000000003183
1979,19,147,23.0,519.684,23.04109289617486,519.74,-0.04109289617485956,-0.05600000000004002,0.04109289617485956,0.05600000000004002
1980,19,147,25.305555555555557,462.026,25.340218579234968,461.92,-0.03466302367941054,0.10599999999999454,0.03466302367941054,0.10599999999999454
1981,19,147,23.990740740740744,521.7159999999999,24.000928961748635,521.61,-0.010188221007890519,0.10599999999988086,0.010188221007890519,0.10599999999988086
1982,19,147,22.52777777777777,650.7479999999999,22.57918032786885,650.49,-0.051402550091079746,0.2579999999999245,0.051402550091079746,0.2579999999999245
1983,19,147,23.53703703703704,627.126,23.59360655737705,627.05,-0.05656952034000895,0.07600000000002183,0.05656952034000895,0.07600000000002183
1984,19,147,23.04629629629629,570.23,23.08098360655737,570.3599999999999,-0.03468731026108074,-0.12999999999988177,0.03468731026108074,0.12999999999988177
1985,19,147,23.58333333333333,628.396,23.61786885245901,628.2199999999999,-0.03453551912568287,0.17600000000004457,0.03453551912568287,0.17600000000004457
1986,19,147,23.629629629629637,742.9499999999999,23.65557377049181,742.85,-0.02594414086217256,0.09999999999990905,0.02594414086217256,0.09999999999990905
1987,19,147,25.53703703703704,559.308,25.559726775956285,559.39,-0.02268973891924375,-0.08199999999999363,0.02268973891924375,0.08199999999999363
1988,19,147,26.31481481481481,439.928,26.35688524590164,440.1,-0.04207043108683095,-0.17200000000002547,0.04207043108683095,0.17200000000002547
1989,19,147,24.13888888888889,384.3019999999999,24.18540983606557,384.33,-0.046520947176681204,-0.028000000000076852,0.046520947176681204,0.028000000000076852
1990,19,147,23.64814814814815,572.0079999999999,23.66661202185793,572.03,-0.018463873709780643,-0.022000000000048203,0.018463873709780643,0.022000000000048203
1991,19,147,23.814814814814813,713.232,23.83491803278689,713.47,-0.02010321797207837,-0.2380000000000564,0.02010321797207837,0.2380000000000564
1992,19,147,21.83333333333333,556.006,21.85366120218579,556.1300000000001,-0.02032786885246196,-0.12400000000013733,0.02032786885246196,0.12400000000013733
1993,19,147,21.08333333333333,950.468,21.13021857923497,950.06,-0.04688524590164178,0.40800000000001546,0.04688524590164178,0.40800000000001546
1994,19,147,23.58333333333333,657.86,23.60754098360656,658.1000000000001,-0.024207650273233128,-0.24000000000012278,0.024207650273233128,0.24000000000012278
1995,19,147,22.51851851851852,763.016,22.5668306010929,762.8000000000002,-0.048312082574380355,0.2159999999997808,0.048312082574380355,0.2159999999997808
1996,19,147,21.898148148148152,514.096,21.922021857923497,514.12,-0.02387370977534431,-0.02400000000000091,0.02387370977534431,0.02400000000000091
1997,19,147,22.768518518518515,494.792,22.792185792349727,494.91,-0.023667273831211588,-0.11800000000005184,0.023667273831211588,0.11800000000005184
1998,19,147,24.39814814814815,578.3579999999998,24.445628415300547,578.4499999999999,-0.04748026715239817,-0.09200000000009823,0.04748026715239817,0.09200000000009823
1999,19,147,23.416666666666668,535.4319999999999,23.46005464480874,535.6600000000001,-0.043387978142071404,-0.22800000000017917,0.043387978142071404,0.22800000000017917
2000,19,147,23.9537037037037,449.58,23.982513661202187,449.6,-0.02880995749848836,-0.020000000000038654,0.02880995749848836,0.020000000000038654
2001,19,147,23.71296296296296,572.008,23.753934426229502,572.1600000000001,-0.040971463266544106,-0.15200000000004366,0.040971463266544106,0.15200000000004366
2002,19,147,24.21296296296296,491.49,24.237704918032787,491.13999999999993,-0.024741955069828236,0.3500000000000796,0.024741955069828236,0.3500000000000796
2003,19,147,23.58333333333333,504.444,23.616120218579237,504.49,-0.03278688524590834,-0.04599999999999227,0.03278688524590834,0.04599999999999227
2004,19,147,23.361111111111114,704.342,23.377595628415303,704.47,-0.016484517304188984,-0.12800000000004275,0.016484517304188984,0.12800000000004275
2005,19,147,24.472222222222225,697.4839999999999,24.481639344262287,697.58,-0.009417122040062509,-0.09600000000011732,0.009417122040062509,0.09600000000011732
2006,19,147,24.175925925925924,507.492,24.20377049180328,507.5900000000001,-0.02784456587735562,-0.09800000000007003,0.02784456587735562,0.09800000000007003
2007,19,147,24.53703703703704,677.164,24.58459016393443,677.3199999999999,-0.04755312689738744,-0.15599999999994907,0.04755312689738744,0.15599999999994907
2008,19,147,22.953703703703702,548.386,23.00469945355191,548.34,-0.05099574984820876,0.045999999999935426,0.05099574984820876,0.045999999999935426
2009,19,147,22.740740740740744,442.214,22.76262295081967,442.01,-0.021882210078924658,0.20400000000000773,0.021882210078924658,0.20400000000000773
2010,19,147,24.54629629629629,835.6600000000001,24.58622950819672,835.53,-0.0399332119004292,0.13000000000010914,0.0399332119004292,0.13000000000010914
2011,19,147,23.166666666666668,625.602,23.21743169398908,625.96,-0.05076502732241295,-0.35800000000006094,0.05076502732241295,0.35800000000006094
2012,19,147,25.972222222222225,444.5,26.00606557377049,444.56,-0.033843351548263456,-0.060000000000002274,0.033843351548263456,0.060000000000002274
2013,19,147,23.04629629629629,590.5500000000001,23.077704918032783,590.3699999999999,-0.03140862173649239,0.18000000000017735,0.03140862173649239,0.18000000000017735
2014,19,147,22.85185185185185,803.6560000000001,22.883551912568315,803.6899999999998,-0.031700060716463696,-0.03399999999976444,0.031700060716463696,0.03399999999976444
2015,19,147,24.06481481481481,660.654,24.07420765027323,660.66,-0.009392835458420734,-0.005999999999971806,0.009392835458420734,0.005999999999971806
2016,19,147,24.37962962962963,722.884,24.39398907103825,722.9300000000001,-0.014359441408618778,-0.04600000000004911,0.014359441408618778,0.04600000000004911
2017,19,147,24.23148148148148,508.7619999999999,24.22846994535519,502.18000000000006,0.0030115361262907925,6.581999999999823,0.0030115361262907925,6.581999999999823
2018,19,147,23.435185185185187,925.83,23.41688524590164,925.8200000000002,0.018299939283547673,0.009999999999877218,0.018299939283547673,0.009999999999877218
2019,19,147,23.194444444444446,675.8939999999999,23.04289617486339,676.1700000000002,0.15154826958105616,-0.2760000000002947,0.15154826958105616,0.2760000000002947
2020,19,147,24.01851851851852,363.982,24.02967213114754,361.29,-0.011153612629019705,2.6920000000000073,0.011153612629019705,2.6920000000000073
2021,19,147,24.73148148148148,489.204,24.765355191256827,491.4299999999999,-0.03387370977534587,-2.2259999999998854,0.03387370977534587,2.2259999999998854
2022,19,147,23.712962962962965,441.706,23.574480874316947,442.8399999999999,0.1384820886460183,-1.1339999999999009,0.1384820886460183,1.1339999999999009
2023,19,147,24.96296296296296,431.292,25.000655737704918,450.03,-0.03769277474195931,-18.738,0.03769277474195931,18.738
2024,19,147,24.85185185185185,752.856,24.82918032786885,753.25,0.022671523982999986,-0.39400000000000546,0.022671523982999986,0.39400000000000546
2025,19,147,24.759259259259256,555.4979999999999,24.53748633879781,570.3399999999999,0.22177292046144714,-14.841999999999985,0.22177292046144714,14.841999999999985
1951,19,149,21.972222222222225,830.5799999999999,22.02300546448087,830.6200000000001,-0.050783242258646055,-0.040000000000190994,0.050783242258646055,0.040000000000190994
1952,19,149,24.944444444444443,504.698,24.95967213114753,504.4100000000001,-0.015227686703088494,0.2879999999998972,0.015227686703088494,0.2879999999998972
1953,19,149,24.425925925925927,551.4340000000001,24.4711475409836,551.46,-0.04522161505767386,-0.025999999999953616,0.04522161505767386,0.025999999999953616
1954,19,149,24.46296296296296,499.872,24.487158469945356,499.96,-0.02419550698239803,-0.08799999999996544,0.02419550698239803,0.08799999999996544
1955,19,149,27.54629629629629,360.6799999999999,27.59726775956284,360.14000000000004,-0.05097146326654922,0.5399999999998499,0.05097146326654922,0.5399999999998499
1956,19,149,25.83333333333333,321.31,25.86568306010929,321.31,-0.03234972677596204,0.0,0.03234972677596204,0.0
1957,19,149,23.79629629629629,570.4839999999999,23.85415300546448,570.26,-0.0578567091681883,0.2239999999999327,0.0578567091681883,0.2239999999999327
1958,19,149,24.77777777777777,325.628,24.824808743169392,325.72,-0.04703096539162033,-0.09200000000004138,0.04703096539162033,0.09200000000004138
1959,19,149,24.972222222222225,532.6379999999999,25.002786885245893,532.86,-0.030564663023668004,-0.22200000000009368,0.030564663023668004,0.22200000000009368
1960,19,149,23.944444444444443,625.0939999999999,23.98644808743169,625.06,-0.04200364298724679,0.033999999999991815,0.04200364298724679,0.033999999999991815
1961,19,149,23.194444444444443,470.154,23.236502732240435,470.08,-0.0420582877959923,0.07400000000001228,0.0420582877959923,0.07400000000001228
1962,19,149,23.666666666666668,628.396,23.717431693989067,628.36,-0.05076502732239874,0.03599999999994452,0.05076502732239874,0.03599999999994452
1963,19,149,25.175925925925927,445.262,25.20601092896175,445.05000000000007,-0.030085003035821956,0.21199999999993224,0.030085003035821956,0.21199999999993224
1964,19,149,24.52777777777777,603.758,24.58918032786885,603.77,-0.06140255009107776,-0.011999999999943611,0.06140255009107776,0.011999999999943611
1965,19,149,23.51851851851852,676.1479999999999,23.578633879781428,676.4399999999999,-0.06011536126290906,-0.29200000000003,0.06011536126290906,0.29200000000003
1966,19,149,23.481481481481485,461.01,23.539781420765035,460.9,-0.05829993928355037,0.11000000000001364,0.05829993928355037,0.11000000000001364
1967,19,149,23.53703703703704,492.506,23.563333333333333,492.3199999999999,-0.026296296296290933,0.1860000000000923,0.026296296296290933,0.1860000000000923
1968,19,149,24.54629629629629,541.02,24.556830601092894,541.12,-0.010534304796603777,-0.10000000000002274,0.010534304796603777,0.10000000000002274
1969,19,149,24.166666666666668,501.6499999999999,24.19945355191257,501.69,-0.03278688524590123,-0.04000000000007731,0.03278688524590123,0.04000000000007731
1970,19,149,25.30555555555556,446.278,25.340273224043724,446.09,-0.034717668488163156,0.18800000000004502,0.034717668488163156,0.18800000000004502
1971,19,149,24.89814814814815,417.322,24.92469945355191,417.48,-0.026551305403760495,-0.15800000000001546,0.026551305403760495,0.15800000000001546
1972,19,149,23.740740740740737,600.7099999999999,23.774863387978137,600.79,-0.03412264723739966,-0.08000000000004093,0.03412264723739966,0.08000000000004093
1973,19,149,24.5,454.15199999999993,24.53672131147541,454.36,-0.0367213114754108,-0.20800000000008367,0.0367213114754108,0.20800000000008367
1974,19,149,24.509259259259263,429.514,24.54590163934426,429.56,-0.03664238008499865,-0.04599999999999227,0.03664238008499865,0.04599999999999227
1975,19,149,23.71296296296296,466.598,23.78568306010929,466.29,-0.07272009714633043,0.3079999999999927,0.07272009714633043,0.3079999999999927
1976,19,149,26.222222222222214,249.174,26.249672131147538,248.95,-0.027449908925323285,0.22400000000001796,0.027449908925323285,0.22400000000001796
1977,19,149,25.777777777777786,506.476,25.805846994535514,506.22,-0.028069216757728555,0.2559999999999718,0.028069216757728555,0.2559999999999718
1978,19,149,24.675925925925927,595.122,24.69879781420765,595.07,-0.02287188828172404,0.05199999999990723,0.02287188828172404,0.05199999999990723
1979,19,149,23.916666666666668,555.498,23.945300546448085,555.68,-0.028633879781416738,-0.18199999999990268,0.028633879781416738,0.18199999999990268
1980,19,149,26.02777777777777,417.322,26.06540983606557,417.05000000000007,-0.03763205828779803,0.2719999999999345,0.03763205828779803,0.2719999999999345
1981,19,149,25.268518518518523,403.8599999999999,25.28295081967213,403.8,-0.014432301153608051,0.05999999999988859,0.014432301153608051,0.05999999999988859
1982,19,149,23.5,482.346,23.540546448087436,482.4,-0.04054644808743646,-0.053999999999973625,0.04054644808743646,0.053999999999973625
1983,19,149,24.240740740740744,557.276,24.29513661202186,557.2199999999999,-0.054395871281116115,0.05600000000004002,0.054395871281116115,0.05600000000004002
